ClassNumber,Mnemonic,Number,Section,Type,Units,Instructor,Days,Room,Title,Topic,Status,Enrollment,EnrollmentLimit,Waitlist,Description
14329,AMST,4993,012,Independent Study,"3","Sandhya Shukla","TBA","TBA","Independent Study","",Open,0,30,0,"An elective course for American Studies majors who have completed AMST 3001-3002. Students will work with an American Studies faculty member to support the student's own research. Topics vary, and must be approved by the Program Director.  Prerequisite: AMST 3001, 3002."
16207,AMST,4993,013,Independent Study,"3","Lisa Goff","TBA","TBA","Independent Study","",Open,0,30,0,"An elective course for American Studies majors who have completed AMST 3001-3002. Students will work with an American Studies faculty member to support the student's own research. Topics vary, and must be approved by the Program Director.  Prerequisite: AMST 3001, 3002."
16555,AMST,4993,014,Independent Study,"3","Ashley Williams","TBA","TBA","Independent Study","",Open,0,5,0,"An elective course for American Studies majors who have completed AMST 3001-3002. Students will work with an American Studies faculty member to support the student's own research. Topics vary, and must be approved by the Program Director.  Prerequisite: AMST 3001, 3002."
12808,AMST,4999,001,Seminar,"3","Matthew Hedstrom","We 3:30PM - 6:00PM","Bryan Hall 312","Distinguished Majors Thesis Seminar","",Open,4,6,0,"This workshop is for American Studies majors who have been admitted to the DMP program.  Students will discuss the progress of their own and each other's papers, with particular attention to the research and writing processes.  At the instructor's discretion, students will also read key works in the field of American Studies.  Prerequisites: admission to DMP."
10374,ANTH,1010,100,Lecture,"3","Daniel Lefkowitz, John Stoetzel","MoWe 10:00AM - 10:50AM","Dell 1 103","Introduction to Anthropology","",Closed,60,60,0,"This is a broad introductory course covering race, language, and culture, both as intellectual concepts and as political realities. Topics include race and culture as explanations of human affairs, the relationship of language to thought, cultural diversity and cultural relativity, and cultural approaches to current crises."
14389,ANTH,1010,101,Discussion,"3","Giancarlo Rolando Betancourt","We 6:00PM - 6:50PM","Brooks Hall 103","Introduction to Anthropology","",Closed,21,20,0,"This is a broad introductory course covering race, language, and culture, both as intellectual concepts and as political realities. Topics include race and culture as explanations of human affairs, the relationship of language to thought, cultural diversity and cultural relativity, and cultural approaches to current crises."
14390,ANTH,1010,102,Discussion,"3","Giancarlo Rolando Betancourt","Fr 9:00AM - 9:50AM","New Cabell Hall 107","Introduction to Anthropology","",Closed,20,20,0,"This is a broad introductory course covering race, language, and culture, both as intellectual concepts and as political realities. Topics include race and culture as explanations of human affairs, the relationship of language to thought, cultural diversity and cultural relativity, and cultural approaches to current crises."
14391,ANTH,1010,103,Discussion,"3","Giancarlo Rolando Betancourt","We 7:00PM - 7:50PM","Brooks Hall 103","Introduction to Anthropology","",Closed,19,20,0,"This is a broad introductory course covering race, language, and culture, both as intellectual concepts and as political realities. Topics include race and culture as explanations of human affairs, the relationship of language to thought, cultural diversity and cultural relativity, and cultural approaches to current crises."
20887,ANTH,2120,100,Lecture,"3","Ira Bashkow","TuTh 11:00AM - 12:15PM","Dell 1 103","The Concept of Culture","",Open,55,60,0,"Culture is the central concept that anthropologists use to understand the striking differences among human societies and how people organize the meaningful parts of their lives. In this course we explore this diversity, examine its basis in neuroplasticity and human development, and consider its implications for human nature, cognition, creativity, and identity. By learning about other cultures, we gain new understanding of ourselves."
21189,ANTH,2120,101,Discussion,"3","Anna Eisenstein","We 5:00PM - 5:50PM","Cocke Hall 115","The Concept of Culture","",Closed,19,20,0,"Culture is the central concept that anthropologists use to understand the striking differences among human societies and how people organize the meaningful parts of their lives. In this course we explore this diversity, examine its basis in neuroplasticity and human development, and consider its implications for human nature, cognition, creativity, and identity. By learning about other cultures, we gain new understanding of ourselves."
21190,ANTH,2120,102,Discussion,"3","Anna Eisenstein","We 6:00PM - 6:50PM","Cocke Hall 115","The Concept of Culture","",Open,19,20,0,"Culture is the central concept that anthropologists use to understand the striking differences among human societies and how people organize the meaningful parts of their lives. In this course we explore this diversity, examine its basis in neuroplasticity and human development, and consider its implications for human nature, cognition, creativity, and identity. By learning about other cultures, we gain new understanding of ourselves."
21191,ANTH,2120,103,Discussion,"3","Anna Eisenstein","We 7:00PM - 7:50PM","Cocke Hall 115","The Concept of Culture","",Open,17,20,0,"Culture is the central concept that anthropologists use to understand the striking differences among human societies and how people organize the meaningful parts of their lives. In this course we explore this diversity, examine its basis in neuroplasticity and human development, and consider its implications for human nature, cognition, creativity, and identity. By learning about other cultures, we gain new understanding of ourselves."
14381,ANTH,2280,001,Lecture,"3","Carrie Douglass","TuTh 3:30PM - 4:45PM","Claude Moore Nursing Educ G010","Medical Anthropology","",Closed,61,60,0,"The course introduces medical anthropology, and contextualizes bodies, suffering, healing and health. It is organized thematically around a critical humanist approach, along with perspectives from political economy and social constructionism. The aim of the course is to provide a broad understanding of the relationship between culture, healing (including and especially the Western form of healing known as biomedicine), health and political power."
19603,ANTH,2320,100,Lecture,"3","Peter Metcalf","MoWe 11:00AM - 11:50AM","Physics Bldg 204","Anthropology of Religion","",Open,119,120,0,"Explores anthropological approaches to religion, in the context of this discipline's century-old project to understand peoples' conceptions of the world in which they live."
19604,ANTH,2320,101,Discussion,"3","Irtefa Binte-farid","We 4:00PM - 4:50PM","McLeod Hall 2007","Anthropology of Religion","",Closed,20,20,0,"Explores anthropological approaches to religion, in the context of this discipline's century-old project to understand peoples' conceptions of the world in which they live."
19605,ANTH,2320,102,Discussion,"3","Irtefa Binte-farid","We 5:00PM - 5:50PM","McLeod Hall 2007","Anthropology of Religion","",Closed,21,20,0,"Explores anthropological approaches to religion, in the context of this discipline's century-old project to understand peoples' conceptions of the world in which they live."
19606,ANTH,2320,103,Discussion,"3","Irtefa Binte-farid","We 6:00PM - 6:50PM","McLeod Hall 2007","Anthropology of Religion","",Closed,20,20,0,"Explores anthropological approaches to religion, in the context of this discipline's century-old project to understand peoples' conceptions of the world in which they live."
19607,ANTH,2320,104,Discussion,"3","Lee Bloch","Fr 8:00AM - 8:50AM","McLeod Hall 2007","Anthropology of Religion","",Open,18,20,0,"Explores anthropological approaches to religion, in the context of this discipline's century-old project to understand peoples' conceptions of the world in which they live."
19608,ANTH,2320,105,Discussion,"3","Lee Bloch","Fr 10:00AM - 10:50AM","New Cabell Hall 132","Anthropology of Religion","",Closed,20,20,0,"Explores anthropological approaches to religion, in the context of this discipline's century-old project to understand peoples' conceptions of the world in which they live."
19609,ANTH,2320,106,Discussion,"3","Lee Bloch","Fr 9:00AM - 9:50AM","McLeod Hall 2007","Anthropology of Religion","",Closed,20,20,0,"Explores anthropological approaches to religion, in the context of this discipline's century-old project to understand peoples' conceptions of the world in which they live."
