ClassNumber,Mnemonic,Number,Section,Type,Units,Instructor,Days,Room,Title,Topic,Status,Enrollment,EnrollmentLimit,Waitlist,Description
19263,ANTH,2320,001,Lecture,"3","Dannah Dennis","MoWeFr 9:00AM - 9:50AM","Wilson Hall 214","Anthropology of Religion","",Wait List,30,30,2,"Explores anthropological approaches to religion, in the context of this discipline's century-old project to understand peoples' conceptions of the world in which they live."
10993,ANTH,2360,001,Lecture,"3","Roy Wagner","TuTh 9:30AM - 10:45AM","Gibson Hall 211","Don Juan and Castaneda","",Wait List,60,60,24,"Analyzes the conceptual content in Castaneda's writings as an exploration of an exotic world view. Focuses on the concepts of power, transformation, and figure-ground reversal."
12645,ANTH,2365,001,Lecture,"3","Carrie Douglass","TuTh 11:00AM - 12:15PM","New Cabell Hall 032","Art and Anthropology","",Open,34,35,4,"The course emphasizes art in small-scale (contemporary) societies (sometimes called ethnic art or ""primitive art"").  It includes a survey of aesthetic productions of major areas throughout the world (Australia, Africa, Oceania, Native America, Meso-America). Included are such issues as art and cultural identity, tourist arts, anonymity, authenticity, the question of universal aesthetic cannons, exhibiting cultures,and the impact of globalization."
19264,ANTH,2410,100,Lecture,"3","Ellen Contini-Morava","TuTh 12:30PM - 1:20PM","Wilson Hall 301","Sociolinguistics","",Open,118,120,11,"Reviews key findings in the study of language variation. Explores the use of language to express identity and social difference."
19265,ANTH,2410,101,Discussion,"3","Grace Reynolds","Mo 10:00AM - 10:50AM","Dell 2 102","Sociolinguistics","",Open,19,20,2,"Reviews key findings in the study of language variation. Explores the use of language to express identity and social difference."
19266,ANTH,2410,102,Discussion,"3","Grace Reynolds","We 9:00AM - 9:50AM","Chemistry Bldg 262","Sociolinguistics","",Wait List,20,20,2,"Reviews key findings in the study of language variation. Explores the use of language to express identity and social difference."
19267,ANTH,2410,103,Discussion,"3","Grace Reynolds","We 10:00AM - 10:50AM","Chemistry Bldg 262","Sociolinguistics","",Wait List,20,20,1,"Reviews key findings in the study of language variation. Explores the use of language to express identity and social difference."
19268,ANTH,2410,104,Discussion,"3","Grace Reynolds","We 4:00PM - 4:50PM","Chemistry Bldg 262","Sociolinguistics","",Open,19,20,2,"Reviews key findings in the study of language variation. Explores the use of language to express identity and social difference."
19269,ANTH,2410,105,Discussion,"3","Grace Reynolds","Mo 11:00AM - 11:50AM","Dell 2 102","Sociolinguistics","",Wait List,20,20,2,"Reviews key findings in the study of language variation. Explores the use of language to express identity and social difference."
19270,ANTH,2410,106,Discussion,"3","Grace Reynolds","We 3:00PM - 3:50PM","Chemistry Bldg 262","Sociolinguistics","",Wait List,20,20,2,"Reviews key findings in the study of language variation. Explores the use of language to express identity and social difference."
15309,ANTH,2420,001,Lecture,"3","Alison Broach","MoWeFr 12:00PM - 12:50PM","New Cabell Hall 338","Language and Gender","",Wait List,30,30,12,"Studies how differences in pronunciation, vocabulary choice, non-verbal communication, and/or communicative style serve as social markers of gender identity and differentiation in Western and non-Western cultures. Includes critical analysis of theory and methodology of social science research on gender and language."
19271,ANTH,2430,100,Lecture,"3","Lise Dobrin","MoWe 10:00AM - 10:50AM","Maury Hall 104","Languages of the World","",Open,59,60,6,"An introduction to the study of language relationships and linguistic structures.  Topics covered the basic elements of grammatical description; genetic, areal, and typological relationships among languages; a survey of the world's major language groupings and the notable structures and grammatical categories they exhibit; and the issue of language endangerment. Prerequisite: One year of a foreign language or permission of instructor."
19272,ANTH,2430,101,Discussion,"3","Nicholas Piccinini","Th 7:00PM - 7:50PM","New Cabell Hall 111","Languages of the World","",Wait List,20,20,5,"An introduction to the study of language relationships and linguistic structures.  Topics covered the basic elements of grammatical description; genetic, areal, and typological relationships among languages; a survey of the world's major language groupings and the notable structures and grammatical categories they exhibit; and the issue of language endangerment. Prerequisite: One year of a foreign language or permission of instructor."
19273,ANTH,2430,102,Discussion,"3","Nicholas Piccinini","Th 8:00PM - 8:50PM","New Cabell Hall 056","Languages of the World","",Wait List,20,20,2,"An introduction to the study of language relationships and linguistic structures.  Topics covered the basic elements of grammatical description; genetic, areal, and typological relationships among languages; a survey of the world's major language groupings and the notable structures and grammatical categories they exhibit; and the issue of language endangerment. Prerequisite: One year of a foreign language or permission of instructor."
19274,ANTH,2430,103,Discussion,"3","Nicholas Piccinini","Fr 9:00AM - 9:50AM","Brooks Hall 103","Languages of the World","",Open,19,20,1,"An introduction to the study of language relationships and linguistic structures.  Topics covered the basic elements of grammatical description; genetic, areal, and typological relationships among languages; a survey of the world's major language groupings and the notable structures and grammatical categories they exhibit; and the issue of language endangerment. Prerequisite: One year of a foreign language or permission of instructor."
19275,ANTH,2500,001,Lecture,"3","Jacqueline Cieslak","MoWeFr 11:00AM - 11:50AM","Ruffner Hall 139","Cultures, Regions, and Civilizations","Cultures of Discrimination",Open,28,30,2,"Intensive studies of particular world regions, societies, cultures, and civilizations."
19276,ANTH,2559,001,Lecture,"3","Herman Shugart,Rachel Most,Stephen Plog","Th 2:00PM - 4:30PM","Clark Hall G054","New Course in Anthropology","Humans and the Environment",Wait List,9,9,1,"New course in the subject of anthropology."
19277,ANTH,2589,001,Lecture,"3","Adria Laviolette","MoWe 2:00PM - 3:15PM","New Cabell Hall 168","Topics in Archaeology","Ancient African Cities /States",Open,33,35,1,"Topics to be announced prior to each semester, dealing with archaeology."
13882,ANTH,2590,001,Lecture,"3","Kathleen Weston","MoWe 2:00PM - 3:15PM","Clark Hall 101","Social and Cultural Anthropology","Citizen Science",Open,19,30,1,"Topics to be announced prior to each semester, dealing with social and cultural anthropology."
20282,ANTH,2590,003,Lecture,"3","Roberto Armengol","TuTh 2:00PM - 3:15PM","Brooks Hall 103","Social and Cultural Anthropology","Markets and Moralities",Closed,20,20,0,"Topics to be announced prior to each semester, dealing with social and cultural anthropology."
19278,ANTH,2820,100,Lecture,"3","Patricia Wattenmaker","TuTh 3:30PM - 4:20PM","McLeod Hall 2005","The Emergence of States and Cities","",Open,56,60,1,"Surveys patterns in the development of prehistoric civilizations in different areas of the world including the Inca of Peru, the Maya, the Aztec of Mexico, and the ancient Middle East."
21115,ANTH,2820,101,Discussion,"3","Kyle Edwards","Mo 5:00PM - 5:50PM","Brooks Hall 103","The Emergence of States and Cities","",Wait List,20,20,1,"Surveys patterns in the development of prehistoric civilizations in different areas of the world including the Inca of Peru, the Maya, the Aztec of Mexico, and the ancient Middle East."
21116,ANTH,2820,102,Discussion,"3","Kyle Edwards","Th 5:00PM - 5:50PM","Dell 1 102","The Emergence of States and Cities","",Wait List,20,20,0,"Surveys patterns in the development of prehistoric civilizations in different areas of the world including the Inca of Peru, the Maya, the Aztec of Mexico, and the ancient Middle East."
21117,ANTH,2820,103,Discussion,"3","Kyle Edwards","Th 6:00PM - 6:50PM","Dell 1 102","The Emergence of States and Cities","",Open,16,20,0,"Surveys patterns in the development of prehistoric civilizations in different areas of the world including the Inca of Peru, the Maya, the Aztec of Mexico, and the ancient Middle East."
