ClassNumber,Mnemonic,Number,Section,Type,Units,Instructor,Days,Room,Title,Topic,Status,Enrollment,EnrollmentLimit,Waitlist,Description
19153,ANTH,1559,001,Lecture,"3","Ira Bashkow","MoWe 4:00PM - 5:15PM","Gibson Hall 211","New Course in Anthropology","Introduction Field Ethnography",Open,0,30,0,"New course in the subject of anthropology."
18681,ANTH,2120,100,Lecture,"3","Ira Bashkow","MoWe 11:00AM - 11:50AM","Dell 1 105","The Concept of Culture","",Open,0,30,0,"Culture is the central concept that anthropologists use to understand the striking differences among human societies and how people organize the meaningful parts of their lives. In this course we explore this diversity, examine its basis in neuroplasticity and human development, and consider its implications for human nature, cognition, creativity, and identity. By learning about other cultures, we gain new understanding of ourselves."
18682,ANTH,2120,101,Discussion,"3","Staff","Th 9:00AM - 9:50AM","New Cabell Hall 044","The Concept of Culture","",Open,0,20,0,"Culture is the central concept that anthropologists use to understand the striking differences among human societies and how people organize the meaningful parts of their lives. In this course we explore this diversity, examine its basis in neuroplasticity and human development, and consider its implications for human nature, cognition, creativity, and identity. By learning about other cultures, we gain new understanding of ourselves."
18683,ANTH,2120,102,Discussion,"3","Staff","Fr 9:00AM - 9:50AM","New Cabell Hall 368","The Concept of Culture","",Open,0,20,0,"Culture is the central concept that anthropologists use to understand the striking differences among human societies and how people organize the meaningful parts of their lives. In this course we explore this diversity, examine its basis in neuroplasticity and human development, and consider its implications for human nature, cognition, creativity, and identity. By learning about other cultures, we gain new understanding of ourselves."
18684,ANTH,2120,103,Discussion,"3","Staff","Fr 10:00AM - 10:50AM","TBA","The Concept of Culture","",Open,0,20,0,"Culture is the central concept that anthropologists use to understand the striking differences among human societies and how people organize the meaningful parts of their lives. In this course we explore this diversity, examine its basis in neuroplasticity and human development, and consider its implications for human nature, cognition, creativity, and identity. By learning about other cultures, we gain new understanding of ourselves."
11574,ANTH,2190,100,Lecture,"3","George Mentore","MoWeFr 11:00AM - 11:50AM","New Cabell Hall 315","Desire and World Economics","",Open,0,20,0,"This course offers an insight into the production, distribution, and consumption of goods and services practiced by peoples ignored or unknown to classic Western economics. Its principle focus will open upon the obvious differences between cultural concepts of the self and the very notion of its desire. Such arguments as those which theorize on the ""rationality"" of the market and the ""naturalness"" of competition will be debunked."
19124,ANTH,2210,001,Lecture,"3","Staff","MoWeFr 9:00AM - 9:50AM","New Cabell Hall 383","Marriage and the Family","",Open,0,20,0,"Compares domestic groups in Western and non-Western societies. Considers the kinds of sexual unions legitimized in different cultures, patterns of childrearing, causes and effects of divorce, and the changing relations between the family and society."
10293,ANTH,2230,001,Lecture,"3","Roy Wagner","TuTh 8:00AM - 9:15AM","Maury Hall 104","Fantasy and Social Values","",Open,0,30,0,"Examines imaginary societies, in particular those in science fiction novels, to see how they reflect the problems and tensions of real social life. Focuses on 'alternate cultures' and fictional societal models."
14650,ANTH,2280,100,Lecture,"3","China Scherz","TuTh 11:00AM - 11:50AM","McLeod Hall 1020","Medical Anthropology","",Open,0,60,0,"The course introduces medical anthropology, and contextualizes bodies, suffering, healing and health. It is organized thematically around a critical humanist approach, along with perspectives from political economy and social constructionism. The aim of the course is to provide a broad understanding of the relationship between culture, healing (including and especially the Western form of healing known as biomedicine), health and political power."
18685,ANTH,2280,101,Discussion,"3","Staff","Th 12:00PM - 12:50PM","New Cabell Hall 056","Medical Anthropology","",Open,0,20,0,"The course introduces medical anthropology, and contextualizes bodies, suffering, healing and health. It is organized thematically around a critical humanist approach, along with perspectives from political economy and social constructionism. The aim of the course is to provide a broad understanding of the relationship between culture, healing (including and especially the Western form of healing known as biomedicine), health and political power."
18686,ANTH,2280,102,Discussion,"3","Staff","Fr 9:00AM - 9:50AM","Brooks Hall 103","Medical Anthropology","",Open,0,20,0,"The course introduces medical anthropology, and contextualizes bodies, suffering, healing and health. It is organized thematically around a critical humanist approach, along with perspectives from political economy and social constructionism. The aim of the course is to provide a broad understanding of the relationship between culture, healing (including and especially the Western form of healing known as biomedicine), health and political power."
18687,ANTH,2280,103,Discussion,"3","Staff","Fr 10:00AM - 10:50AM","Physics Bldg 218","Medical Anthropology","",Open,0,20,0,"The course introduces medical anthropology, and contextualizes bodies, suffering, healing and health. It is organized thematically around a critical humanist approach, along with perspectives from political economy and social constructionism. The aim of the course is to provide a broad understanding of the relationship between culture, healing (including and especially the Western form of healing known as biomedicine), health and political power."
18705,ANTH,2280,104,Discussion,"3","Staff","Fr 11:00AM - 11:50AM","Maury Hall 113","Medical Anthropology","",Open,0,20,0,"The course introduces medical anthropology, and contextualizes bodies, suffering, healing and health. It is organized thematically around a critical humanist approach, along with perspectives from political economy and social constructionism. The aim of the course is to provide a broad understanding of the relationship between culture, healing (including and especially the Western form of healing known as biomedicine), health and political power."
18706,ANTH,2280,105,Discussion,"3","Staff","Mo 9:00AM - 9:50AM","Wilson Hall 244","Medical Anthropology","",Open,0,20,0,"The course introduces medical anthropology, and contextualizes bodies, suffering, healing and health. It is organized thematically around a critical humanist approach, along with perspectives from political economy and social constructionism. The aim of the course is to provide a broad understanding of the relationship between culture, healing (including and especially the Western form of healing known as biomedicine), health and political power."
18707,ANTH,2280,106,Discussion,"3","Staff","Mo 10:00AM - 10:50AM","Physics Bldg 218","Medical Anthropology","",Open,0,20,0,"The course introduces medical anthropology, and contextualizes bodies, suffering, healing and health. It is organized thematically around a critical humanist approach, along with perspectives from political economy and social constructionism. The aim of the course is to provide a broad understanding of the relationship between culture, healing (including and especially the Western form of healing known as biomedicine), health and political power."
12886,ANTH,2310,001,Lecture,"3","Carrie Douglass","TuTh 3:30PM - 4:45PM","Wilson Hall 214","Symbol and Ritual","",Open,0,20,0,"Studies the foundations of symbolism from the perspective of anthropology. Topics include signs and symbols, and the symbolism of categorical orders as expressed in cosmology, totemism, and myth."
19140,ANTH,2320,001,Lecture,"3","Staff","TuTh 12:30PM - 1:45PM","Wilson Hall 214","Anthropology of Religion","",Open,0,20,0,"Explores anthropological approaches to religion, in the context of this discipline's century-old project to understand peoples' conceptions of the world in which they live."
